StationID,Operator,UsageType,MaxPowerKW,FastChargeCount,ConnectionTypes,StatusType,Voltage_V,Current_A,Session_Energy_kWh,Temperature_C,SoC_pct,Session_Duration_min,Charging_Efficiency_pct,Connector_Temp_C,Grid_Load_kW
458118,ChargePoint,Public,3.7,0,Type 1 (J1772),Temporarily Unavailable,230.8,18.28,23.9,22.9,23.2,362.0,95.3,37.9,3.39
458117,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,226.9,16.96,20.91,23.8,37.6,346.7,95.1,38.1,3.2
458116,Blink Charging,Public,3.7,0,Type 1 (J1772),Operational,234.1,14.82,14.23,19.1,40.9,207.0,94.9,32.4,3.17
458115,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,224.8,17.44,13.3,33.7,56.2,241.1,98.8,48.3,3.61
458114,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,225.1,13.87,19.27,17.2,62.7,352.2,95.4,30.1,3.75
458113,Tesla (including non-tesla),Public,50.0,1,NACS / Tesla Supercharger,Operational,400.4,126.24,47.62,22.8,50.1,58.7,95.3,120.0,42.48
458112,Tesla (including non-tesla),Public,50.0,1,NACS / Tesla Supercharger,Operational,387.8,129.84,23.23,16.4,81.4,31.3,94.2,120.0,42.01
458110,Tesla (Tesla-only charging),Public,3.7,0,Tesla (Model S/X),Operational,225.8,19.9,17.0,16.1,42.7,303.5,96.2,32.0,3.45
458109,ChargePoint,Public,3.7,0,Type 1 (J1772),Temporarily Unavailable,240.8,15.27,8.77,18.0,74.2,151.2,93.5,31.5,3.58
458108,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,204.2,13.81,19.61,13.4,68.5,344.8,99.5,26.3,3.4
458107,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,233.2,15.08,12.08,30.6,26.5,213.4,96.2,44.0,3.43
458105,ChargeUp (NovaCharge),Public,3.7,0,Type 1 (J1772),Operational,230.3,21.84,19.52,20.7,70.3,331.1,95.3,37.9,3.72
458104,ChargeUp (NovaCharge),Public,3.7,0,Type 1 (J1772),Operational,216.6,16.7,23.59,25.7,67.8,362.1,96.3,39.9,3.54
458103,ChargeUp (NovaCharge),Public,3.7,0,Type 1 (J1772),Operational,232.5,16.24,25.17,24.0,15.2,445.5,98.1,38.0,3.69
458102,ChargeUp (NovaCharge),Public,3.7,0,Type 1 (J1772),Operational,233.8,17.99,19.97,19.8,22.2,317.1,96.2,34.7,4.25
458101,ChargePoint,Public,3.7,0,Type 1 (J1772),Temporarily Unavailable,234.7,11.19,15.56,26.3,42.4,245.1,94.9,38.2,3.49
458100,ChargeUp (NovaCharge),Public,3.7,0,Type 1 (J1772),Operational,208.8,18.93,14.64,22.0,54.5,251.1,96.9,37.4,3.23
458099,Circle K,Public,50.0,1,CCS (Type 1),Operational,398.5,123.14,35.18,12.4,16.6,42.7,93.6,120.0,43.54
458098,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,240.9,17.67,15.06,19.2,98.6,274.3,95.4,33.9,3.91
458097,EV Connect,Public,3.7,0,Type 1 (J1772),Operational,224.1,12.27,15.23,32.2,84.4,274.4,96.5,44.5,3.41
458096,ChargeUp (NovaCharge),Public,3.7,0,Type 1 (J1772),Operational,235.5,16.03,15.0,7.3,54.5,217.5,95.6,21.2,3.93
458095,ChargeUp (NovaCharge),Public,3.7,0,Type 1 (J1772),Operational,235.9,22.57,21.53,37.4,37.1,320.7,94.5,55.0,3.73
458094,ChargeUp (NovaCharge),Public,3.7,0,Type 1 (J1772),Operational,223.0,17.75,9.67,31.0,15.8,140.7,94.4,45.7,3.48
458093,Tesla (including non-tesla),Public,50.0,1,NACS / Tesla Supercharger,Operational,378.2,134.08,49.49,31.4,54.9,62.8,95.0,120.0,49.88
458092,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,235.3,17.65,24.9,33.9,58.5,401.9,99.0,48.6,3.91
458091,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,226.9,21.88,22.81,27.5,14.9,424.3,95.6,44.7,3.51
458090,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,213.4,19.29,25.34,29.8,15.5,444.5,97.4,45.4,3.46
458089,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,239.3,16.0,16.41,11.9,75.8,279.5,94.3,25.7,3.65
458086,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,223.8,17.96,15.44,23.4,45.2,254.2,96.5,38.2,3.34
458085,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,223.2,18.54,15.9,22.1,62.6,240.6,97.9,37.3,3.59
458084,ChargePoint,Public,3.7,0,Type 1 (J1772),Temporarily Unavailable,226.8,15.28,24.08,28.5,24.9,411.2,96.3,42.0,3.46
458083,ChargePoint,Public,3.7,0,Type 1 (J1772),Temporarily Unavailable,232.2,14.75,23.8,21.1,71.5,379.8,95.8,34.4,3.84
458082,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,229.5,16.39,11.66,27.7,21.1,210.7,97.6,41.7,3.86
458081,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,234.4,18.19,21.04,16.3,34.5,342.2,97.6,31.3,3.78
458079,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,219.3,14.75,15.76,15.0,45.7,283.0,96.0,28.3,3.81
458077,ChargePoint,Public,3.7,0,Type 1 (J1772),Temporarily Unavailable,224.1,14.48,15.54,18.9,56.2,266.9,93.6,32.0,3.41
458076,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,229.1,20.69,20.12,29.1,44.3,282.7,97.5,45.5,3.8
458075,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,245.2,18.17,10.05,19.3,63.0,176.8,96.4,34.3,3.76
458074,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,229.1,19.28,20.86,32.4,56.7,290.4,97.1,48.0,3.79
458073,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,238.7,14.53,20.0,24.2,39.8,293.1,94.3,37.4,3.64
458072,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,230.3,14.61,16.19,23.8,69.9,247.9,97.9,37.0,3.57
458071,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,226.1,18.27,14.88,20.0,27.8,235.6,95.0,35.0,3.65
458064,Blink Charging,Public,3.7,0,Type 1 (J1772),Temporarily Unavailable,228.0,14.58,10.76,20.3,42.3,187.3,99.5,33.5,3.37
458062,ChargePoint,Public,50.0,2,"CCS (Type 1), CHAdeMO",Operational,391.7,125.76,51.26,25.0,56.9,57.1,94.2,120.0,45.47
458061,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,228.7,17.33,25.2,13.4,64.4,379.2,94.6,27.9,3.67
458060,Tesla (Tesla-only charging),Public,3.7,0,Tesla (Model S/X),Operational,234.8,16.27,10.1,30.8,52.4,161.5,99.5,44.8,3.98
458057,Blink Charging,Public,3.7,0,Type 1 (J1772),Operational,241.0,10.66,17.75,18.8,61.8,292.6,96.2,30.5,3.46
458056,Blink Charging,Public,3.7,0,Type 1 (J1772),Operational,232.9,16.26,17.13,29.2,41.5,242.5,95.5,43.2,3.54
458054,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,239.5,15.44,16.56,18.2,37.7,298.8,98.1,31.8,3.43
458053,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,222.3,13.71,21.67,27.5,37.0,396.6,97.6,40.3,3.75
458052,Blink Charging,Public,3.7,0,Type 1 (J1772),Operational,226.7,17.4,10.97,19.3,22.8,199.9,94.1,33.8,3.82
458051,Blink Charging,Public,3.7,0,Type 1 (J1772),Operational,224.2,15.82,16.95,27.2,60.1,290.3,97.4,41.0,3.4
458050,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,232.5,16.67,18.18,18.1,73.5,258.9,96.6,32.3,4.0
458049,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,227.1,13.5,19.37,19.3,38.6,353.7,95.9,32.0,3.82
458048,ChargePoint,Public,3.7,0,Type 1 (J1772),Temporarily Unavailable,235.8,10.78,15.21,30.7,25.9,226.4,92.8,42.4,3.29
458047,Blink Charging,Public,3.7,0,Type 1 (J1772),Temporarily Unavailable,222.6,12.79,16.07,24.5,42.0,274.3,93.2,37.0,3.0
458046,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,230.3,15.32,16.98,17.6,44.0,277.7,93.7,31.1,3.34
458044,Shell Recharge Solutions (US),Public,3.7,0,Type 1 (J1772),Operational,235.5,13.16,26.17,25.9,35.0,407.7,94.4,38.5,3.66
458042,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,213.5,22.47,14.88,19.8,30.1,227.5,93.0,37.4,3.66
458041,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,247.0,18.09,17.06,22.1,31.0,299.9,97.0,37.0,3.62
458040,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,227.7,14.56,17.71,11.3,28.0,262.2,97.0,24.5,3.55
458037,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,213.8,18.03,17.73,33.1,5.0,291.8,98.4,48.0,3.72
458036,OpConnect,Public,3.7,0,Type 1 (J1772),Operational,231.3,14.03,24.22,24.5,46.2,404.3,97.4,37.5,3.66
458035,OpConnect,Public,3.7,0,Type 1 (J1772),Operational,230.3,19.13,23.52,13.0,5.9,354.7,98.2,28.5,3.32
457983,(Unknown Operator),Public - Pay At Location,240.0,1,CCS (Type 1),Operational,774.7,306.87,42.83,35.4,35.8,9.4,92.2,120.0,229.52
457978,Chargelab,Private - For Staff; Visitors or Customers,9.6,0,Type 1 (J1772),Operational,229.3,39.31,17.48,34.4,35.7,115.6,97.7,67.6,9.04
457976,Red E Charge,Public,180.0,2,CCS (Type 1),Operational,818.4,216.64,66.67,32.6,48.4,22.3,91.7,120.0,162.37
457966,(Unknown Operator),Public,10.0,0,Type 1 (J1772),Operational,237.9,40.04,19.29,9.2,38.6,128.5,94.3,43.2,9.41
456373,IONNA,Public - Membership Required,400.0,2,"CCS (Type 1), NACS / Tesla Supercharger",Planned For Future Date,799.8,436.39,21.24,26.5,69.7,5.0,90.0,120.0,267.1
456372,IONNA,Public,400.0,2,"CCS (Type 1), NACS / Tesla Supercharger",Operational,797.2,439.7,62.1,35.4,48.2,9.5,90.8,120.0,306.57
456371,IONNA,Public,400.0,2,"CCS (Type 1), NACS / Tesla Supercharger",Planned For Future Date,798.7,440.57,42.63,36.4,47.7,6.9,91.1,120.0,308.06
456369,IONNA,Public,400.0,2,"CCS (Type 1), NACS / Tesla Supercharger",Operational,799.8,439.05,73.61,27.4,36.6,13.1,92.3,120.0,351.58
456368,IONNA,Public,400.0,2,"CCS (Type 1), NACS / Tesla Supercharger",Planned For Future Date,794.3,440.73,91.78,27.0,23.2,13.4,91.9,120.0,320.46
428741,eVgo Network,Public,350.0,1,CCS (Type 1),Operational,776.0,455.92,58.56,39.9,68.4,11.1,89.3,120.0,323.38
427280,Tesla (Tesla-only charging),Public,150.0,1,NACS / Tesla Supercharger,Operational,805.2,187.15,44.47,23.9,38.5,15.2,92.1,120.0,132.34
421205,eVgo Network,Public,350.0,1,CCS (Type 1),Operational,801.8,436.87,61.27,28.6,51.2,11.0,90.8,120.0,318.28
401616,(Unknown Operator),Public,7.0,0,Type 1 (J1772),Operational,236.0,31.42,22.05,24.3,21.7,209.5,93.4,49.1,6.83
385292,EVGateway,Public,50.0,2,"CCS (Type 1), CHAdeMO, Type 1 (J1772)",Operational,411.1,127.21,43.2,20.3,46.9,53.3,95.9,120.0,48.55
385274,Tesla (Tesla-only charging),Public,3.7,0,Tesla (Model S/X),Operational,232.4,14.34,25.65,19.6,58.1,387.7,96.7,32.7,3.44
385273,EVGateway,Public,50.0,2,"CCS (Type 1), CHAdeMO, Type 1 (J1772)",Operational,406.5,122.22,42.88,23.2,39.3,55.7,91.7,120.0,45.23
385261,EVGateway,Public,50.0,2,"CCS (Type 1), CHAdeMO, Type 1 (J1772)",Operational,406.3,123.88,39.27,19.5,21.1,51.1,93.4,120.0,46.76
385252,Blink Charging,Public,3.7,0,Type 1 (J1772),Operational,233.6,19.5,17.25,14.6,59.8,300.1,96.8,30.3,3.24
385242,Tesla (Tesla-only charging),Public,3.7,0,Tesla (Model S/X),Operational,229.2,12.51,24.9,15.0,69.1,437.4,98.9,27.3,3.83
385224,EVGateway,Public,50.0,2,"CCS (Type 1), CHAdeMO, Type 1 (J1772)",Operational,398.6,124.58,57.82,37.8,38.7,78.6,94.5,120.0,49.82
385221,Tesla (including non-tesla),Public,50.0,1,NACS / Tesla Supercharger,Operational,392.8,131.25,19.83,18.6,32.7,20.8,94.1,120.0,45.44
385218,Blink Charging,Public,50.0,1,"CCS (Type 1), Type 1 (J1772)",Operational,396.9,124.78,25.23,34.3,35.5,30.5,93.8,120.0,51.41
385213,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,244.2,19.99,9.36,23.4,42.0,130.9,96.0,39.4,3.73
385202,Tesla (Tesla-only charging),Public,3.7,0,Tesla (Model S/X),Operational,218.2,22.2,22.28,21.4,67.4,399.2,97.0,38.8,3.61
385087,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,231.1,15.16,14.83,28.1,26.2,212.8,97.7,41.5,3.71
382142,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,230.5,15.65,14.95,22.8,63.0,217.1,97.0,36.5,3.6
382134,Tesla (including non-tesla),Public,50.0,1,NACS / Tesla Supercharger,Operational,405.1,125.07,43.65,27.0,61.6,49.4,92.4,120.0,46.01
382110,Noodoe EV,Public,3.7,0,Type 1 (J1772),Operational,236.5,14.44,15.2,33.2,41.7,232.4,95.2,46.3,3.43
382107,Tesla (including non-tesla),Public,50.0,1,NACS / Tesla Supercharger,Operational,406.8,122.34,41.93,20.0,53.4,49.8,94.0,120.0,47.85
382097,ZEF Energy,Public,50.0,2,"CCS (Type 1), CHAdeMO, Type 1 (J1772)",Operational,381.0,128.35,39.4,22.2,34.7,40.4,91.0,120.0,49.34
382095,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,223.2,14.33,20.53,19.5,42.5,315.3,95.7,32.6,3.54
382082,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,216.1,22.72,22.06,15.8,53.8,334.9,93.0,33.5,3.41
382019,ChargePoint,Public,3.7,0,Type 1 (J1772),Temporarily Unavailable,231.3,17.29,18.62,28.2,33.0,314.8,95.2,42.7,3.39
382017,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,232.2,14.03,12.26,31.3,47.3,174.0,94.6,44.3,4.09
382008,ChargePoint,Public,50.0,2,"CCS (Type 1), CHAdeMO",Operational,401.3,125.12,38.6,22.2,47.9,49.8,93.0,120.0,43.97
382007,Blink Charging,Public,3.7,0,Type 1 (J1772),Temporarily Unavailable,241.9,18.33,23.46,26.6,18.2,382.7,96.4,41.6,3.14
382002,Blink Charging,Public,3.7,0,Type 1 (J1772),Operational,219.8,18.97,17.5,29.5,47.2,259.7,93.2,44.9,3.24
381998,Shell Recharge Solutions (US),Public,50.0,1,CCS (Type 1),Operational,404.5,129.09,42.17,20.2,49.1,53.9,93.1,120.0,49.38
381996,Shell Recharge Solutions (US),Public,3.7,0,Type 1 (J1772),Operational,239.2,15.11,21.31,24.5,24.3,298.7,95.6,37.9,3.48
381994,Tesla (Tesla-only charging),Public,3.7,0,Tesla (Model S/X),Operational,248.9,12.31,12.6,31.2,5.3,230.8,98.6,43.5,3.76
381979,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,227.0,19.54,18.18,14.4,42.7,314.6,95.1,30.1,3.64
381976,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,219.7,16.75,7.11,24.1,36.6,98.2,96.6,38.3,3.71
381974,Loop,Public - Pay At Location,3.7,0,Type 1 (J1772),Operational,226.7,16.15,26.14,22.6,29.5,384.2,97.8,36.5,3.84
381972,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,230.1,12.75,20.47,25.0,44.8,287.6,94.2,37.4,3.51
381971,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,234.5,12.91,12.48,26.8,65.5,179.4,96.0,39.3,3.56
381968,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,225.3,21.78,19.47,19.8,76.4,320.0,96.9,36.9,3.31
381962,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,242.4,20.08,18.61,21.9,42.8,274.1,99.3,37.9,3.75
381961,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,221.1,19.6,26.07,36.6,63.9,368.2,94.7,52.4,3.71
381960,ChargePoint,Public,50.0,2,"CCS (Type 1), CHAdeMO",Operational,391.8,125.72,31.88,26.9,96.7,33.4,91.2,120.0,45.11
381956,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,216.1,15.77,25.74,30.5,67.7,441.9,96.0,44.2,3.78
381950,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,238.9,14.08,21.43,23.0,55.3,337.9,96.9,36.0,3.62
381949,Red E Charge,Public,50.0,2,CCS (Type 1),Operational,406.6,130.01,29.39,26.7,61.5,36.4,95.0,120.0,47.65
381948,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,211.8,18.78,20.28,19.5,48.3,352.6,95.7,34.8,3.52
381947,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,228.4,15.88,15.38,21.4,26.7,217.7,97.3,35.2,3.44
381945,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,254.9,11.25,16.4,24.4,31.3,232.4,97.2,36.3,3.56
381944,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,229.9,19.64,19.19,26.8,35.0,356.7,96.7,42.6,3.45
381942,(Unknown Operator),Public,11.0,0,Type 1 (J1772),Operational,221.0,48.36,11.4,21.0,49.3,66.1,94.0,66.1,10.54
381940,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,229.5,13.88,15.03,19.9,34.2,239.5,95.9,32.8,3.49
381939,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,229.6,14.11,23.39,22.1,35.2,373.9,96.6,35.1,3.9
381938,ChargePoint,Public,50.0,2,"CCS (Type 1), CHAdeMO",Operational,386.7,129.49,41.53,17.4,44.7,47.3,94.9,120.0,42.87
381937,Blink Charging,Public,3.7,0,Type 1 (J1772),Temporarily Unavailable,231.3,16.98,14.08,21.4,80.2,230.0,97.7,35.7,3.47
381936,Blink Charging,Public,3.7,0,Type 1 (J1772),Temporarily Unavailable,235.3,11.28,14.11,14.1,56.8,232.0,96.5,26.0,4.03
381934,Electrify America,Public,50.0,1,CCS (Type 1),Operational,403.8,123.78,48.99,21.1,49.4,56.6,93.0,120.0,49.01
381930,Blink Charging,Public,3.7,0,Type 1 (J1772),Operational,221.7,15.66,25.47,17.7,32.7,457.2,95.8,31.4,3.61
381928,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,243.5,13.13,20.26,20.5,51.3,308.5,94.9,33.1,3.6
381926,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,232.0,17.91,20.49,23.0,24.1,330.3,92.9,37.8,3.52
381921,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,235.8,15.63,12.29,12.3,47.5,224.4,96.8,26.0,3.51
381919,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,225.0,11.09,20.98,6.1,27.6,363.3,95.7,17.9,3.57
381918,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,240.3,13.02,14.28,22.0,48.0,208.9,96.3,34.5,3.52
381917,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,227.9,17.16,15.24,20.9,50.4,251.8,99.0,35.3,3.42
381909,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,232.2,12.89,23.54,15.9,5.0,341.2,96.0,28.4,3.8
381895,EVCS,Public,50.0,2,"CCS (Type 1), CHAdeMO, Type 1 (J1772)",Operational,367.6,132.08,36.12,20.8,48.1,41.6,95.2,120.0,47.66
381808,EV Connect,Public,3.7,0,Type 1 (J1772),Operational,222.5,20.53,16.81,34.6,32.6,284.5,96.3,50.9,3.75
381804,Rivian Waypoints L2 Network,Public,3.7,0,Type 1 (J1772),Operational,222.0,20.97,17.76,18.1,39.3,259.9,93.0,34.7,3.59
381803,EVGateway,Public,50.0,1,CCS (Type 1),Operational,393.6,126.17,29.55,30.1,40.3,40.4,90.8,120.0,45.22
381793,flo,Public,3.7,0,Type 1 (J1772),Operational,235.5,14.86,18.44,16.3,19.2,340.4,95.5,29.6,3.33
381791,flo,Public,3.7,0,Type 1 (J1772),Operational,226.5,17.51,16.05,29.7,78.4,223.9,96.7,44.3,3.8
381790,flo,Public,3.7,0,Type 1 (J1772),Operational,223.2,13.02,15.63,21.1,37.2,286.5,97.6,33.6,3.61
381774,Tesla (Tesla-only charging),Public,3.7,0,Tesla (Model S/X),Operational,224.9,15.76,14.83,29.8,69.5,243.3,98.0,43.5,3.38
381763,Noodoe EV,Public,3.7,0,Type 1 (J1772),Operational,235.6,18.05,18.79,25.5,71.7,302.7,96.7,40.4,3.8
381758,Blink Charging,Public,3.7,0,Type 1 (J1772),Operational,225.0,13.66,16.02,14.9,60.5,298.6,94.7,27.7,3.54
381757,Noodoe EV,Public,3.7,0,Type 1 (J1772),Operational,229.1,18.55,11.64,22.5,52.9,190.4,94.7,37.7,3.6
381752,Tesla (Tesla-only charging),Public,3.7,0,Tesla (Model S/X),Operational,230.1,18.77,19.81,25.6,51.9,314.4,95.9,40.9,3.55
381745,Noodoe EV,Public,3.7,0,Type 1 (J1772),Operational,214.7,18.82,18.47,25.8,67.5,343.1,95.7,41.1,3.73
381739,EV Connect,Public,50.0,1,CCS (Type 1),Operational,391.7,133.91,49.96,17.8,73.7,61.3,93.7,120.0,47.93
381738,Shell Recharge Solutions (US),Public,3.7,0,Type 1 (J1772),Operational,218.2,22.04,22.16,25.0,54.6,392.2,96.3,42.3,3.59
381735,Tesla (including non-tesla),Public,50.0,1,NACS / Tesla Supercharger,Operational,416.0,117.38,43.79,23.2,63.1,52.9,95.0,120.0,45.59
381733,Tesla (including non-tesla),Public,50.0,1,NACS / Tesla Supercharger,Operational,396.0,125.55,38.67,24.1,34.1,45.6,94.6,120.0,48.48
381721,Blink Charging,Public,3.7,0,Type 1 (J1772),Operational,232.7,16.98,24.55,16.6,47.6,368.2,95.2,30.9,3.4
381719,Blink Charging,Public,3.7,0,Type 1 (J1772),Operational,224.1,14.2,23.53,10.3,16.3,346.3,95.1,23.3,3.61
381699,flo,Public,3.7,0,Type 1 (J1772),Operational,238.5,17.74,9.27,29.4,47.5,142.1,98.6,44.1,3.83
381698,Noodoe EV,Public,3.7,0,Type 1 (J1772),Operational,237.7,19.72,9.91,19.7,59.9,145.6,95.0,35.5,3.37
381695,Noodoe EV,Public,3.7,0,Type 1 (J1772),Operational,235.8,12.81,15.8,19.7,25.4,261.0,97.1,32.2,3.87
381689,Rivian Waypoints L2 Network,Public,3.7,0,Type 1 (J1772),Operational,244.6,13.51,21.86,16.1,6.6,334.9,98.0,28.8,3.41
381665,Red E Charge,Public,50.0,1,"CCS (Type 1), Type 1 (J1772)",Operational,387.7,125.87,35.89,18.2,48.1,49.4,93.8,120.0,42.39
381630,Tesla (including non-tesla),Public,50.0,1,NACS / Tesla Supercharger,Operational,412.1,119.4,24.68,18.6,35.1,32.4,93.7,120.0,48.12
381579,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,229.3,14.76,18.8,21.4,40.2,343.3,97.3,34.7,3.49
381577,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,235.2,16.19,14.34,22.4,24.5,251.6,95.8,36.3,3.43
381565,EVCS,Public,50.0,2,"CCS (Type 1), CHAdeMO",Operational,400.6,123.96,27.83,20.6,59.3,29.2,94.9,120.0,48.27
381554,EV Connect,Public,3.7,0,Type 1 (J1772),Temporarily Unavailable,225.3,16.57,24.58,14.1,93.9,374.6,95.8,28.2,3.42
381466,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,249.6,9.6,21.07,11.9,47.6,355.8,96.5,23.3,3.5
381464,Chargelab,Public,50.0,2,"CCS (Type 1), CHAdeMO, Type 1 (J1772)",Operational,403.4,122.87,36.08,15.0,36.7,48.4,93.9,120.0,46.09
381460,Chargelab,Public,50.0,2,"CCS (Type 1), CHAdeMO, Type 1 (J1772)",Operational,392.2,130.47,40.59,29.9,41.7,46.7,93.7,120.0,50.51
381444,Tesla (Tesla-only charging),Public,3.7,0,Tesla (Model S/X),Operational,245.9,15.64,17.19,21.5,58.7,274.6,96.1,35.2,3.67
381437,Blink Charging,Public,3.7,0,Type 1 (J1772),Operational,230.1,11.77,14.73,23.8,34.4,267.8,95.1,35.9,3.55
381372,Tesla (Tesla-only charging),Public,3.7,0,Tesla (Model S/X),Operational,233.1,14.82,20.32,25.3,64.8,312.9,96.0,38.6,3.82
381368,EVCS,Public,50.0,2,"CCS (Type 1), CHAdeMO, Type 1 (J1772)",Operational,416.9,120.87,42.08,29.6,23.9,50.6,96.0,120.0,46.82
381311,Tesla (Tesla-only charging),Public,3.7,0,Tesla (Model S/X),Operational,240.9,13.4,22.42,26.7,28.9,313.9,95.8,39.4,3.58
381308,EV Connect,Public,3.7,0,Type 1 (J1772),Temporarily Unavailable,228.8,17.79,21.69,23.8,54.8,310.3,97.4,38.5,3.57
381300,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,224.7,21.1,19.89,21.5,29.8,337.1,94.2,38.2,3.89
381299,Tesla (Tesla-only charging),Public,3.7,0,Tesla (Model S/X),Operational,237.0,13.78,14.46,20.6,53.1,251.5,97.8,33.4,3.63
381285,EV Connect,Public,50.0,1,CCS (Type 1),Operational,395.9,128.3,28.56,26.1,55.9,30.2,94.5,120.0,48.87
381282,Tesla (including non-tesla),Public,50.0,1,NACS / Tesla Supercharger,Operational,396.3,123.51,37.94,36.2,17.1,47.7,94.0,120.0,46.25
381256,EVGateway,Public,3.7,0,Type 1 (J1772),Operational,230.6,16.53,18.56,24.3,70.0,325.8,96.5,38.4,3.81
381255,Tesla (including non-tesla),Public,50.0,1,NACS / Tesla Supercharger,Operational,404.7,125.03,37.67,31.9,39.7,49.8,94.6,120.0,45.2
381250,Loop,Public - Pay At Location,50.0,1,CCS (Type 1),Operational,405.9,119.43,24.56,24.0,51.8,32.2,95.1,120.0,48.83
381248,ChargePoint,Public,3.7,0,Type 1 (J1772),Temporarily Unavailable,231.5,18.13,15.4,19.3,80.0,219.9,97.6,34.2,3.26
381244,ZEF Energy,Public,3.7,0,Type 1 (J1772),Operational,223.3,13.12,12.02,21.5,52.7,219.4,95.5,34.1,3.68
381236,Blink Charging,Public,3.7,0,Type 1 (J1772),Operational,216.3,18.99,14.59,21.7,39.3,244.9,95.2,37.1,3.64
381216,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,231.9,17.46,13.84,14.6,27.6,249.9,95.8,29.2,3.73
381214,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,237.2,13.09,17.48,20.7,58.0,245.7,97.4,33.3,3.48
381206,Blink Charging,Public,50.0,1,"CCS (Type 1), Type 1 (J1772)",Operational,428.3,113.62,31.49,28.1,50.7,38.2,92.5,120.0,46.28
381205,Blink Charging,Public,50.0,2,"CCS (Type 1), NACS / Tesla Supercharger, Tesla (Model S/X)",Operational,413.2,122.93,21.55,9.8,16.6,22.4,96.5,120.0,49.87
381192,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,228.2,9.95,19.22,13.9,36.9,353.3,95.4,25.4,3.52
381189,ChargePoint,Public,3.7,0,Type 1 (J1772),Operational,241.5,16.75,6.79,26.2,56.3,95.2,94.8,40.4,3.79
