record_id,station_id,timestamp,charger_type,connector_type,ambient_temperature_c,humidity_pct,input_voltage_v,input_current_a,charging_power_kw,grid_frequency_hz,power_factor,energy_delivered_kwh,charging_duration_min,station_temperature_c,cable_temperature_c,insulation_resistance_mohm,ground_leakage_current_ma,battery_soc_start_pct,battery_soc_end_pct,battery_voltage_v,battery_current_a,battery_temperature_c,battery_soh_pct,cell_voltage_imbalance_mv,bms_warning_count,communication_latency_ms,packet_loss_pct,failed_auth_attempts,network_traffic_mbps,firmware_integrity_score,sensor_health_score,equipment_vibration_mm_s,relay_switch_count,error_code_count,charging_efficiency_pct,voltage_deviation_pct,current_deviation_pct,energy_loss_pct,anomaly_class
EVR_001195,CS_0246,2024-01-05 03:30:00,DC_Fast,CHAdeMO,33.307,98.0,393.326,59.829,36.539,50.024,0.938,14.122,143.854,44.141,37.832,10.807,5.904,61.535,99.411,363.107,91.967,31.814,92.016,23.686,0,118.733,0.363,0,1.104,1.0,0.992,2.291,10,0,91.966,2.147,3.826,1.434,Normal
EVR_001196,CS_0046,2024-01-05 03:35:00,DC_Fast,Type_2,31.21,45.085,425.664,75.394,38.296,50.062,0.867,30.935,41.905,32.673,39.277,14.163,3.191,55.644,72.289,342.702,56.455,33.308,99.975,11.64,0,124.537,0.729,0,5.71,0.979,0.916,2.292,9,0,90.609,10.596,1.782,15.721,Energy_Anomaly
EVR_001197,CS_0257,2024-01-05 03:40:00,DC_Fast,Type_2,22.119,56.255,391.025,58.23,20.962,50.017,0.964,28.424,64.912,29.769,28.958,13.948,5.837,29.15,89.992,394.061,56.721,30.585,92.147,20.039,0,214.321,9.69,7,7.659,0.634,0.988,1.693,10,1,88.035,2.257,1.009,4.794,Cybersecurity_Incident
EVR_001198,CS_0061,2024-01-05 03:45:00,DC_Fast,CCS,16.59,52.69,405.69,78.573,37.883,50.066,0.953,24.851,29.98,29.593,36.436,11.539,1.822,24.482,83.576,345.664,58.135,23.986,88.696,25.492,0,189.628,7.836,14,1.766,0.638,0.971,2.503,6,0,95.06,0.345,0.667,4.894,Cybersecurity_Incident
EVR_001199,CS_0105,2024-01-05 03:50:00,AC_Level_2,CHAdeMO,41.115,41.318,416.043,74.101,23.962,49.897,0.93,18.49,58.256,58.844,38.257,11.829,6.025,46.745,67.235,407.818,79.221,31.32,96.688,13.097,1,3.425,0.853,0,1.344,1.0,0.746,3.527,11,0,98.952,0.255,1.944,5.001,Equipment_Degradation
EVR_001200,CS_0014,2024-01-05 03:55:00,DC_Fast,Type_2,35.601,64.508,404.671,74.39,32.083,50.05,0.929,43.067,93.058,34.876,35.065,3.458,2.533,41.099,89.556,345.738,82.206,33.495,94.714,22.352,0,28.913,1.058,0,2.039,0.994,0.944,2.242,10,1,96.571,2.569,2.826,4.851,Normal
EVR_001201,CS_0077,2024-01-05 04:00:00,Ultra_Fast,CCS,42.204,68.728,402.596,46.273,45.666,50.031,0.926,24.043,45.95,59.724,36.385,14.432,2.24,12.367,96.845,350.648,125.87,33.011,100.0,26.034,1,7.402,0.193,1,3.344,0.976,0.783,5.235,8,0,91.016,0.265,1.67,5.645,Equipment_Degradation
EVR_001202,CS_0230,2024-01-05 04:05:00,AC_Level_2,Type_2,32.108,70.06,384.544,26.505,40.86,49.83,0.928,27.107,56.154,43.521,36.482,13.257,3.775,12.297,85.299,339.606,80.139,36.811,90.623,21.557,0,69.549,0.0,0,0.511,0.994,0.952,1.555,4,0,90.149,0.507,1.682,3.108,Normal
EVR_001203,CS_0167,2024-01-05 04:10:00,AC_Level_2,CCS,38.88,58.859,404.766,83.319,31.297,49.982,0.955,24.878,81.82,50.556,40.588,12.657,3.6,50.207,96.251,373.039,66.418,33.836,95.61,17.181,1,48.403,0.336,0,0.727,0.984,0.934,1.19,5,0,93.92,1.447,2.47,3.622,Normal
EVR_001204,CS_0066,2024-01-05 04:15:00,AC_Level_2,Type_2,16.485,98.0,403.947,70.356,43.806,49.804,0.939,34.328,58.424,38.531,43.049,17.516,4.519,60.923,92.359,378.421,62.946,35.445,89.024,9.684,0,43.137,0.081,0,0.597,0.969,1.0,3.339,14,0,93.115,0.019,1.854,5.107,Normal
EVR_001205,CS_0032,2024-01-05 04:20:00,DC_Fast,Type_2,19.653,62.915,400.17,77.522,28.34,50.034,0.935,20.435,81.154,26.194,26.032,8.9,2.635,39.888,71.558,341.758,111.121,24.976,90.403,34.979,0,34.387,0.947,0,5.835,0.954,0.927,0.907,9,0,92.539,0.144,2.155,4.151,Normal
EVR_001206,CS_0096,2024-01-05 04:25:00,AC_Level_2,CHAdeMO,24.584,63.557,391.215,57.709,20.53,50.149,0.969,53.636,134.796,42.209,47.601,7.211,2.399,12.15,75.755,391.362,92.269,33.154,81.09,7.651,0,42.45,1.995,1,3.033,0.989,0.654,3.985,11,0,98.586,2.126,0.865,2.942,Equipment_Degradation
EVR_001207,CS_0058,2024-01-05 04:30:00,DC_Fast,Type_2,29.911,46.188,398.101,69.678,30.646,50.075,0.961,14.886,45.956,34.344,41.847,10.924,6.217,61.797,96.506,371.56,74.887,34.72,71.984,73.776,6,39.659,0.044,0,3.223,0.97,0.889,0.987,3,0,97.214,2.125,3.101,4.221,Battery_Anomaly
EVR_001208,CS_0104,2024-01-05 04:35:00,AC_Level_2,Type_2,24.222,58.637,408.127,82.513,33.154,50.01,1.0,24.185,34.639,25.391,28.662,11.119,3.126,8.703,99.824,376.505,102.03,36.655,86.46,12.095,0,37.53,1.424,0,8.268,1.0,0.906,1.061,9,0,98.124,1.144,2.933,1.059,Normal
EVR_001209,CS_0134,2024-01-05 04:40:00,DC_Fast,Type_2,36.122,56.284,398.795,94.82,27.045,50.128,0.973,27.75,28.801,26.236,32.201,6.472,3.469,39.269,82.88,388.876,65.759,43.143,85.983,6.546,1,18.788,0.198,0,0.365,0.998,0.876,1.569,7,0,92.741,1.419,1.057,5.074,Normal
EVR_001210,CS_0217,2024-01-05 04:45:00,DC_Fast,Type_2,35.531,47.735,406.668,81.998,34.484,49.916,0.921,19.688,61.129,43.181,36.508,7.842,4.025,13.538,97.376,340.757,51.339,26.663,91.33,23.162,0,139.059,9.788,9,5.707,0.717,1.0,1.976,3,0,95.401,1.042,0.547,5.513,Cybersecurity_Incident
EVR_001211,CS_0067,2024-01-05 04:50:00,AC_Level_2,CCS,35.752,75.218,403.355,82.754,47.543,50.217,0.948,34.659,31.383,31.981,24.748,5.871,4.396,27.551,66.441,361.379,61.92,23.995,94.885,10.78,1,40.157,0.465,0,0.37,0.982,0.881,1.984,9,0,93.547,1.623,3.755,4.235,Normal
EVR_001212,CS_0178,2024-01-05 04:55:00,AC_Level_2,Type_2,33.757,51.789,394.532,103.958,22.03,49.773,0.95,18.534,35.005,55.438,25.162,14.52,1.596,39.837,92.755,396.178,77.916,37.392,83.95,21.989,0,80.252,0.237,0,6.095,1.0,0.895,1.012,7,0,97.815,2.217,0.223,4.146,Normal
EVR_001213,CS_0247,2024-01-05 05:00:00,AC_Level_2,Type_2,31.159,56.914,401.977,86.802,29.112,49.909,0.95,27.999,124.578,38.218,37.603,9.567,5.419,56.421,87.467,366.114,102.329,34.834,86.719,21.303,0,41.417,1.181,0,3.414,0.967,0.934,0.666,12,0,93.673,1.159,1.763,4.981,Normal
EVR_001214,CS_0294,2024-01-05 05:05:00,DC_Fast,CCS,40.49,75.827,393.189,68.592,38.185,49.985,0.999,25.576,54.81,47.729,35.081,11.235,3.421,13.858,96.171,367.549,109.33,37.154,92.565,23.528,1,11.28,0.489,0,3.513,0.989,0.651,3.782,6,0,96.766,0.918,1.017,6.2,Equipment_Degradation
EVR_001215,CS_0235,2024-01-05 05:10:00,DC_Fast,Type_2,41.49,59.539,391.094,104.25,25.988,50.025,0.931,28.327,17.399,36.282,33.78,7.89,3.857,29.578,71.015,382.534,59.054,41.694,76.247,66.599,6,28.952,0.062,0,5.315,0.98,0.919,1.376,4,0,92.345,0.674,1.024,1.12,Battery_Anomaly
EVR_001216,CS_0131,2024-01-05 05:15:00,AC_Level_2,Type_2,27.305,75.297,408.105,101.526,46.661,50.046,0.997,37.494,44.591,39.552,39.079,9.642,4.134,42.826,99.743,380.08,72.832,35.88,93.719,26.722,0,6.862,0.02,0,0.753,0.999,0.958,1.721,12,0,90.747,1.35,2.061,3.979,Normal
EVR_001217,CS_0112,2024-01-05 05:20:00,DC_Fast,CCS,22.889,51.15,404.048,79.446,41.755,49.929,0.979,46.423,67.65,43.615,27.275,8.889,5.1,5.636,76.004,330.379,70.413,24.073,89.187,24.031,1,29.002,0.225,1,3.499,1.0,1.0,2.446,7,1,93.633,1.133,1.177,2.562,Normal
EVR_001218,CS_0054,2024-01-05 05:25:00,AC_Level_2,CCS,37.478,37.723,398.767,60.316,28.766,50.082,0.951,18.914,68.201,49.771,37.179,16.827,7.433,12.28,76.562,389.121,51.547,56.46,67.241,58.72,6,46.903,0.563,0,1.308,0.96,0.968,1.77,8,0,92.633,1.316,0.915,3.863,Battery_Anomaly
EVR_001219,CS_0290,2024-01-05 05:30:00,DC_Fast,Type_2,42.147,65.566,408.283,71.59,22.863,49.867,0.951,32.241,60.277,46.497,36.755,15.162,4.525,48.735,72.606,387.502,93.049,58.963,62.012,60.302,5,51.756,0.081,0,4.0,0.993,0.977,1.492,9,0,92.812,1.038,2.35,2.311,Battery_Anomaly
EVR_001220,CS_0239,2024-01-05 05:35:00,AC_Level_2,CCS,46.491,80.957,392.641,117.792,29.608,50.03,0.976,12.397,107.238,36.741,43.782,11.861,6.537,55.529,88.538,346.728,60.284,25.981,88.149,7.246,0,11.838,0.825,0,9.596,0.987,0.91,2.497,5,0,96.765,1.258,1.619,4.178,Normal
EVR_001221,CS_0240,2024-01-05 05:40:00,Ultra_Fast,CCS,33.438,79.952,391.786,105.666,12.079,49.912,0.976,36.486,24.1,36.286,38.946,12.432,2.674,39.898,92.546,354.832,94.993,36.621,95.221,10.628,0,170.162,8.31,13,4.482,0.657,0.974,1.294,7,0,89.902,1.56,2.785,5.212,Cybersecurity_Incident
EVR_001222,CS_0295,2024-01-05 05:45:00,DC_Fast,CHAdeMO,27.767,68.008,382.855,115.975,40.463,50.081,0.981,38.597,38.574,40.254,34.03,9.828,0.701,34.676,91.514,384.975,79.848,41.441,88.41,20.67,1,53.314,0.038,0,6.938,0.984,0.907,2.585,9,1,90.133,1.734,1.238,5.781,Normal
EVR_001223,CS_0112,2024-01-05 05:50:00,DC_Fast,Type_2,21.051,66.046,387.434,59.506,38.159,49.732,0.92,21.646,14.299,50.08,34.514,9.058,6.073,39.068,95.7,346.999,88.706,34.046,93.308,37.737,0,14.76,0.078,1,8.201,0.97,1.0,1.252,8,0,93.778,0.566,2.851,3.878,Normal
EVR_001224,CS_0088,2024-01-05 05:55:00,AC_Level_2,CHAdeMO,28.479,66.454,397.973,75.705,27.227,50.101,0.947,53.679,65.16,38.243,40.013,10.161,7.387,60.871,99.969,392.741,74.281,28.949,90.671,28.933,0,171.553,4.146,14,1.819,0.757,0.951,0.876,10,0,90.835,0.062,0.95,3.663,Cybersecurity_Incident
EVR_001225,CS_0228,2024-01-05 06:00:00,AC_Level_2,Type_2,22.616,26.687,423.258,89.113,18.705,49.989,0.924,32.076,87.589,43.261,47.951,13.027,7.322,8.634,74.105,352.826,64.399,32.722,83.125,22.505,0,2.0,0.041,1,1.996,1.0,0.877,1.681,9,0,93.559,1.111,1.291,3.425,Normal
EVR_001226,CS_0290,2024-01-05 06:05:00,DC_Fast,CCS,21.424,65.879,385.242,100.113,28.601,50.109,0.953,62.235,51.868,42.749,36.486,9.422,5.523,52.012,97.994,349.468,24.647,31.432,94.251,21.129,1,13.223,0.385,0,4.599,0.969,0.92,2.525,10,4,86.705,0.591,10.248,6.765,Charging_Fault
EVR_001227,CS_0208,2024-01-05 06:10:00,DC_Fast,Type_2,35.739,55.543,376.226,71.222,25.114,50.011,0.954,33.277,38.914,45.197,34.858,11.994,5.302,26.581,74.254,376.258,68.297,23.462,91.891,30.863,2,13.043,0.278,0,3.553,1.0,0.966,2.788,10,1,95.839,0.605,2.973,6.518,Normal
EVR_001228,CS_0274,2024-01-05 06:15:00,AC_Level_2,CCS,25.676,85.27,396.691,82.776,34.215,50.281,0.937,12.777,37.483,48.048,38.09,9.848,2.301,15.934,97.291,375.483,66.228,30.761,85.817,28.066,1,30.569,0.313,0,7.244,0.985,1.0,3.455,8,1,89.767,0.458,2.027,4.973,Normal
EVR_001229,CS_0070,2024-01-05 06:20:00,DC_Fast,CHAdeMO,28.837,60.901,401.312,66.016,31.67,50.099,0.966,20.438,78.164,37.836,44.763,10.785,3.423,51.429,76.365,389.883,26.203,31.19,89.94,9.198,1,174.218,4.564,4,4.953,0.775,0.921,1.731,5,1,84.655,1.249,1.135,3.8,Cybersecurity_Incident
EVR_001230,CS_0220,2024-01-05 06:25:00,AC_Level_2,CHAdeMO,40.137,66.127,389.24,92.538,24.076,50.214,0.942,13.838,32.179,33.585,41.836,10.977,7.322,55.851,99.057,346.637,87.748,30.875,85.724,17.222,0,29.992,1.237,1,2.943,0.966,0.955,2.35,10,0,93.064,1.676,1.498,4.657,Normal
EVR_001231,CS_0231,2024-01-05 06:30:00,AC_Level_2,Type_2,14.386,44.8,413.524,100.495,41.619,49.947,0.856,71.068,48.655,33.55,38.523,10.033,4.937,22.102,89.592,295.835,54.974,37.716,90.117,25.029,1,27.479,0.137,0,2.672,0.994,0.936,1.457,2,1,92.248,6.09,2.192,15.646,Energy_Anomaly
EVR_001232,CS_0290,2024-01-05 06:35:00,DC_Fast,CCS,22.328,77.426,390.044,100.742,16.752,50.035,0.985,47.01,18.047,47.719,48.6,12.089,6.453,26.234,91.014,364.027,77.011,25.311,95.23,11.356,0,27.073,0.186,0,3.006,0.983,0.901,1.474,6,0,84.513,1.548,3.045,1.497,Normal
EVR_001233,CS_0255,2024-01-05 06:40:00,Ultra_Fast,CCS,34.632,64.731,396.921,81.265,18.292,49.916,1.0,50.155,45.676,28.161,30.669,12.853,2.496,6.784,75.189,351.416,70.625,34.988,93.44,15.977,1,12.591,0.137,0,2.755,0.993,0.963,1.85,7,0,87.669,0.806,0.587,3.786,Normal
EVR_001234,CS_0142,2024-01-05 06:45:00,AC_Level_2,CCS,25.566,64.545,400.879,64.07,41.546,49.853,1.0,27.067,36.151,17.378,26.052,11.73,3.489,43.654,93.089,350.291,114.072,30.537,91.739,16.156,1,7.927,0.908,0,1.235,0.986,0.987,2.218,10,0,91.422,0.892,0.347,4.164,Normal
EVR_001235,CS_0069,2024-01-05 06:50:00,DC_Fast,CCS,25.337,98.0,416.532,97.175,40.166,49.84,0.984,20.503,32.888,29.764,27.164,11.718,4.527,57.192,87.401,339.194,82.076,47.64,66.12,55.155,5,24.922,0.452,0,2.7,1.0,0.923,0.725,9,2,91.318,2.601,3.094,5.157,Battery_Anomaly
EVR_001236,CS_0089,2024-01-05 06:55:00,DC_Fast,CCS,31.288,68.271,409.959,92.968,30.106,50.075,0.948,18.749,42.877,14.617,29.193,11.077,3.395,38.468,67.472,364.797,92.917,41.422,89.341,24.493,0,21.321,1.696,0,4.359,0.994,0.973,1.017,6,0,91.97,0.717,1.495,3.474,Normal
EVR_001237,CS_0136,2024-01-05 07:00:00,Ultra_Fast,Type_2,27.864,95.545,404.425,73.424,36.644,50.051,0.831,46.024,35.441,45.625,35.878,14.589,2.788,8.11,67.385,361.466,88.056,47.463,92.752,20.03,2,41.583,0.182,0,1.295,0.986,0.875,1.661,7,0,92.951,9.812,3.868,14.332,Energy_Anomaly
EVR_001238,CS_0143,2024-01-05 07:05:00,AC_Level_2,CCS,15.178,28.229,403.063,78.79,40.272,50.084,0.985,30.282,60.398,45.384,33.814,9.617,4.694,24.525,79.396,402.225,63.832,33.514,97.512,22.865,0,22.954,0.165,0,4.066,1.0,0.934,1.497,6,0,87.616,0.617,0.997,3.442,Normal
EVR_001239,CS_0187,2024-01-05 07:10:00,Ultra_Fast,Type_2,24.656,70.203,408.262,61.1,34.873,50.023,0.971,23.366,12.333,29.87,22.719,13.565,3.57,20.318,95.753,352.218,88.963,31.006,90.599,12.797,0,227.159,7.069,4,2.363,0.768,0.894,2.017,5,0,91.862,0.288,3.338,5.178,Cybersecurity_Incident
EVR_001240,CS_0011,2024-01-05 07:15:00,AC_Level_2,CCS,18.444,71.343,423.433,100.417,36.855,49.85,0.985,33.309,76.273,39.99,33.025,10.093,5.114,26.375,75.98,347.625,99.604,40.989,93.898,1.368,0,23.342,0.02,1,2.26,0.998,0.99,1.202,6,0,94.609,0.445,1.202,4.545,Normal
EVR_001241,CS_0148,2024-01-05 07:20:00,AC_Level_2,Type_2,35.055,45.459,379.042,93.043,27.157,50.184,0.86,30.245,61.019,34.33,33.784,12.553,4.899,13.031,68.562,365.134,70.642,23.773,88.261,20.185,0,7.74,0.72,0,1.438,1.0,0.91,1.607,8,1,92.665,9.237,3.136,16.842,Energy_Anomaly
EVR_001242,CS_0292,2024-01-05 07:25:00,AC_Level_2,CCS,19.293,66.902,387.976,68.475,46.672,49.97,0.963,24.369,42.858,65.394,43.846,13.996,2.926,58.693,69.926,378.172,73.862,26.275,90.954,21.356,1,75.278,0.638,0,1.923,0.975,0.738,4.71,5,0,93.973,1.678,2.576,1.937,Equipment_Degradation
EVR_001243,CS_0038,2024-01-05 07:30:00,AC_Level_2,Type_2,19.272,49.742,388.327,77.096,17.787,50.111,0.974,22.428,37.884,38.398,32.151,14.133,5.331,23.823,73.675,397.627,84.172,32.888,96.498,5.585,1,43.449,0.001,0,1.499,0.982,0.534,5.177,9,0,91.677,1.816,0.987,2.737,Equipment_Degradation
EVR_001244,CS_0208,2024-01-05 07:35:00,DC_Fast,Type_2,20.181,59.187,421.76,37.452,26.007,50.132,0.795,14.782,55.539,30.264,32.504,10.315,3.689,11.905,77.958,320.123,95.896,25.768,91.924,13.194,1,56.164,0.956,0,0.686,0.979,0.949,2.532,5,2,92.936,6.378,2.302,17.234,Energy_Anomaly
EVR_001245,CS_0210,2024-01-05 07:40:00,DC_Fast,CCS,34.894,55.624,380.718,94.087,32.503,50.073,0.978,13.808,11.494,42.513,35.831,16.632,4.061,47.886,67.226,379.263,84.106,39.267,96.724,21.933,0,20.217,0.179,0,0.665,0.97,0.739,4.524,4,0,90.714,1.406,2.998,2.316,Equipment_Degradation
EVR_001246,CS_0001,2024-01-05 07:45:00,AC_Level_2,CHAdeMO,24.535,53.849,383.532,76.021,37.405,50.038,0.957,23.121,84.429,47.259,32.16,7.838,2.733,32.433,87.617,381.868,112.103,25.692,95.36,18.527,2,13.525,1.169,0,1.29,0.991,0.925,2.388,10,6,80.787,2.14,13.063,2.587,Charging_Fault
EVR_001247,CS_0065,2024-01-05 07:50:00,AC_Level_2,Type_2,38.314,51.647,399.2,45.841,30.201,50.038,0.933,18.028,34.047,41.699,39.977,14.242,4.936,29.907,67.041,370.932,60.233,29.913,86.63,27.654,0,21.57,0.576,0,1.569,1.0,0.923,1.955,10,0,92.409,2.076,1.56,4.246,Normal
EVR_001248,CS_0001,2024-01-05 07:55:00,AC_Level_2,CHAdeMO,35.151,33.215,415.665,59.847,31.4,50.18,0.944,14.493,45.402,38.662,38.114,15.752,4.281,31.937,84.21,343.989,78.963,33.947,86.361,13.8,0,37.066,0.945,0,0.113,0.977,0.949,1.947,7,1,94.852,0.601,2.203,3.591,Normal
EVR_001249,CS_0243,2024-01-05 08:00:00,AC_Level_2,CCS,36.798,60.812,412.161,74.848,28.071,49.962,0.962,49.66,39.949,46.867,48.395,10.814,1.842,30.594,69.975,327.905,88.557,29.477,95.132,31.103,0,106.888,6.299,10,1.021,0.738,0.975,1.255,6,0,92.62,2.469,1.042,3.219,Cybersecurity_Incident
EVR_001250,CS_0025,2024-01-05 08:05:00,AC_Level_2,CHAdeMO,26.562,69.349,396.659,54.057,34.554,50.099,0.987,30.265,94.52,38.666,42.04,8.892,1.381,5.524,94.162,383.256,70.128,37.674,98.389,17.046,1,56.686,1.144,1,3.014,0.983,0.934,1.616,7,4,79.605,0.631,14.89,4.146,Charging_Fault
EVR_001251,CS_0050,2024-01-05 08:10:00,AC_Level_2,Type_2,20.395,70.164,391.599,118.047,22.243,50.034,0.954,30.427,29.16,47.918,41.156,16.593,3.523,48.061,84.457,365.19,86.005,27.434,95.08,17.807,0,69.39,0.141,0,2.244,0.978,0.65,4.881,11,0,90.117,0.657,3.535,3.646,Equipment_Degradation
EVR_001252,CS_0241,2024-01-05 08:15:00,AC_Level_2,Type_2,26.776,25.197,403.693,79.178,35.41,50.115,0.946,10.318,44.474,40.433,38.659,16.259,5.281,44.005,71.173,365.183,39.748,32.569,86.61,31.101,1,17.035,0.771,0,0.974,0.935,0.921,1.086,5,0,89.073,1.74,2.566,7.092,Normal
EVR_001253,CS_0032,2024-01-05 08:20:00,DC_Fast,CHAdeMO,8.672,43.451,383.316,63.802,29.384,50.069,0.976,22.994,30.888,42.565,29.264,8.616,4.067,58.221,72.345,397.733,65.505,37.406,83.56,24.693,0,9.718,0.452,0,1.147,1.0,0.921,1.161,6,0,91.824,2.288,2.201,3.169,Normal
EVR_001254,CS_0033,2024-01-05 08:25:00,DC_Fast,CCS,32.934,75.728,426.116,94.079,28.394,50.107,0.961,21.679,64.454,34.62,30.267,9.11,4.974,56.029,84.944,374.205,106.73,28.346,91.516,8.94,0,21.689,0.066,0,2.225,0.971,0.94,1.433,6,0,86.872,1.537,3.37,2.056,Normal
EVR_001255,CS_0200,2024-01-05 08:30:00,AC_Level_2,Type_2,30.861,42.374,404.443,82.841,25.334,50.044,0.958,36.099,28.573,44.987,45.954,12.865,3.322,42.135,75.664,330.444,90.565,40.712,64.565,64.451,2,83.04,1.076,0,6.755,0.97,1.0,1.343,9,0,94.396,1.569,1.818,4.744,Battery_Anomaly
EVR_001256,CS_0234,2024-01-05 08:35:00,AC_Level_2,Type_2,24.328,77.94,424.401,89.562,29.015,49.788,0.945,38.811,76.895,47.416,34.486,10.919,5.335,14.913,98.031,345.933,117.144,33.999,90.662,5.97,0,23.404,0.092,0,0.539,0.991,0.927,1.918,8,0,92.512,1.024,2.152,3.377,Normal
EVR_001257,CS_0026,2024-01-05 08:40:00,DC_Fast,CCS,25.409,80.64,396.046,84.26,36.695,49.963,0.962,16.21,115.311,30.633,32.708,15.821,4.59,36.685,69.632,411.003,56.344,45.212,94.239,5.268,0,25.926,0.325,0,4.651,0.979,0.975,2.792,5,0,94.954,1.029,2.114,2.924,Normal
EVR_001258,CS_0042,2024-01-05 08:45:00,AC_Level_2,CCS,36.788,81.614,396.713,73.599,16.666,49.788,0.984,8.655,38.879,29.081,36.07,7.405,3.421,52.091,82.888,308.915,113.335,22.809,91.848,25.302,0,17.656,0.096,0,2.379,0.944,0.965,1.682,2,0,92.601,1.229,1.583,5.483,Normal
EVR_001259,CS_0061,2024-01-05 08:50:00,DC_Fast,CHAdeMO,32.423,29.59,404.077,99.062,46.843,49.843,0.941,27.182,35.981,53.823,29.771,9.828,7.533,42.307,83.233,388.42,68.932,29.579,91.515,23.587,0,36.739,0.828,0,3.793,0.986,0.92,1.246,4,1,92.948,1.706,1.462,5.549,Normal
EVR_001260,CS_0041,2024-01-05 08:55:00,Ultra_Fast,CCS,39.336,76.29,398.217,99.89,29.106,50.064,0.961,44.947,89.388,38.822,44.099,8.715,2.492,49.819,69.067,340.287,91.31,30.158,88.481,20.018,1,22.097,0.81,0,4.162,0.982,0.941,2.265,6,2,79.252,1.708,14.925,1.644,Charging_Fault
EVR_001261,CS_0130,2024-01-05 09:00:00,DC_Fast,Type_2,22.877,66.086,397.672,90.831,42.322,50.154,0.953,26.66,28.848,25.6,31.29,9.152,2.971,29.08,82.773,406.141,98.003,25.26,84.13,29.986,0,34.051,0.458,0,0.894,0.998,0.935,1.25,6,0,94.562,1.67,1.672,3.053,Normal
EVR_001262,CS_0198,2024-01-05 09:05:00,DC_Fast,Type_2,20.091,52.783,382.583,101.934,34.223,50.013,0.971,9.935,25.336,34.778,28.939,7.026,5.139,45.791,79.546,364.534,60.092,37.877,91.25,34.785,1,42.133,0.864,1,2.302,0.998,0.673,7.188,6,0,94.78,1.23,1.669,2.744,Equipment_Degradation
EVR_001263,CS_0287,2024-01-05 09:10:00,AC_Level_2,CCS,31.548,67.22,398.331,83.955,23.393,49.958,0.983,17.627,83.588,38.833,54.317,11.483,2.056,25.137,93.779,366.559,61.053,33.282,85.736,22.417,0,32.542,1.577,0,3.592,0.951,0.916,0.879,10,0,94.982,0.449,2.504,4.0,Normal
EVR_001264,CS_0151,2024-01-05 09:15:00,AC_Level_2,Type_2,34.559,60.419,380.455,105.032,33.782,50.077,0.964,39.083,40.999,38.219,35.119,12.457,2.577,49.647,88.958,344.318,60.762,32.936,88.248,27.549,1,36.586,0.012,0,8.46,0.955,0.977,2.313,10,0,91.331,0.435,1.292,4.356,Normal
EVR_001265,CS_0204,2024-01-05 09:20:00,DC_Fast,Type_2,31.104,28.474,390.531,89.852,21.781,49.944,0.929,15.111,54.304,45.72,36.018,12.403,5.329,31.148,71.556,382.942,68.087,35.888,90.693,13.594,0,8.106,0.219,0,3.463,0.985,0.977,2.538,7,0,87.59,1.156,1.974,1.672,Normal
EVR_001266,CS_0182,2024-01-05 09:25:00,Ultra_Fast,CCS,25.965,36.619,394.763,61.932,41.801,49.891,0.99,18.34,40.243,50.452,39.294,15.079,3.005,56.475,97.922,374.662,73.275,25.377,85.857,4.126,0,43.432,0.688,1,5.323,0.975,0.916,0.902,17,0,95.369,2.234,0.237,5.408,Normal
EVR_001267,CS_0207,2024-01-05 09:30:00,Ultra_Fast,CHAdeMO,49.623,46.652,388.756,79.022,25.212,50.079,0.952,38.763,94.826,45.697,39.171,14.346,3.316,47.321,66.049,358.008,102.537,24.309,100.0,23.753,0,75.447,0.009,2,9.919,0.948,1.0,1.746,6,0,93.57,1.499,0.931,3.947,Normal
EVR_001268,CS_0147,2024-01-05 09:35:00,AC_Level_2,CCS,43.34,76.113,397.894,68.952,25.831,49.898,0.916,19.079,127.62,41.61,44.077,8.321,7.715,62.779,80.001,380.218,97.794,33.269,96.821,19.691,1,125.693,0.794,0,2.685,0.996,0.968,2.604,10,0,96.247,0.751,0.147,3.749,Normal
EVR_001269,CS_0204,2024-01-05 09:40:00,AC_Level_2,CCS,23.806,73.525,397.342,86.761,37.365,49.991,0.977,55.11,129.079,32.15,40.151,11.473,4.42,44.923,82.86,334.862,88.031,29.234,96.984,30.831,0,22.761,0.713,0,2.291,0.993,0.907,1.835,7,6,80.567,0.356,12.564,5.609,Charging_Fault
EVR_001270,CS_0048,2024-01-05 09:45:00,AC_Level_2,CHAdeMO,24.787,63.412,431.549,79.701,29.396,50.023,0.966,49.128,28.025,36.677,34.238,12.457,6.477,37.826,74.426,374.516,62.053,31.064,91.997,24.599,0,30.662,1.036,1,4.261,0.987,0.977,1.896,5,1,91.422,1.304,1.652,1.102,Normal
EVR_001271,CS_0258,2024-01-05 09:50:00,AC_Level_2,CCS,23.676,44.088,410.327,82.941,29.292,50.137,0.96,31.288,12.98,24.96,40.15,10.183,1.923,59.35,76.052,371.184,25.407,59.633,76.259,58.493,2,66.402,0.01,0,2.293,0.973,1.0,1.685,14,0,88.685,1.764,2.255,3.482,Battery_Anomaly
EVR_001272,CS_0139,2024-01-05 09:55:00,DC_Fast,Type_2,38.765,44.875,402.383,56.272,31.26,49.877,0.728,43.307,63.698,43.862,41.154,11.878,5.712,47.259,84.061,358.683,69.306,42.076,94.171,11.833,0,51.677,0.14,0,4.354,0.981,0.927,2.28,16,0,93.579,10.888,2.165,13.078,Energy_Anomaly
