date,start_hour,city,station_id,charger_kw,session_minutes,energy_kwh,price_per_kwh,session_cost,grid_load_mw,peak_hour
2019-12-23,17,Denver,ST0304,22,106,29.43,0.26,7.65,4633.03,1
2025-10-28,19,Paris,ST0468,100,40,20.75,0.35,7.26,5551.58,1
2018-04-26,18,Seoul,ST0359,22,10,17.39,0.41,7.13,4814.25,1
2024-05-14,23,Helsinki,ST0073,100,73,27.85,0.16,4.46,3853.76,0
2020-02-11,21,Amsterdam,ST0278,22,28,22.24,0.13,2.89,4876.34,1
2019-12-21,18,Amsterdam,ST0020,7,50,18.43,0.3,5.53,4635.26,1
2018-08-19,9,Denver,ST0309,11,42,23.21,0.23,5.34,5453.91,0
2018-03-23,16,Stockholm,ST0245,7,42,17.52,0.28,4.91,4982.25,0
2021-09-20,15,Dublin,ST0104,11,10,26.42,0.13,3.43,4610.05,0
2021-10-27,19,Seoul,ST0091,22,21,13.05,0.08,1.04,5292.71,1
2018-09-01,15,Los Angeles,ST0076,100,103,25.39,0.16,4.06,4618.86,0
2025-11-26,19,Phoenix,ST0397,7,35,25.26,0.15,3.79,4290.25,1
2023-11-26,9,Paris,ST0492,7,10,16.61,0.2,3.32,4430.72,0
2022-03-11,23,Seoul,ST0483,150,69,24.61,0.09,2.21,4775.07,0
2022-06-09,15,Helsinki,ST0052,22,31,18.23,0.17,3.1,4679.65,0
2021-05-21,14,London,ST0070,11,49,25.68,0.16,4.11,5518.26,0
2022-11-25,13,Tokyo,ST0492,50,12,21.34,0.16,3.42,5006.02,0
2025-04-13,5,London,ST0090,150,72,30.0,0.11,3.3,3980.62,0
2024-04-20,23,Seoul,ST0456,100,30,17.43,0.08,1.39,4854.33,0
2022-01-01,16,Denver,ST0341,100,59,18.08,0.11,1.99,5117.82,0
2019-12-20,23,Berlin,ST0158,150,13,24.97,0.22,5.49,5605.77,0
2025-09-21,17,Miami,ST0066,11,10,18.44,0.29,5.35,4466.89,1
2018-01-08,16,Seoul,ST0486,100,41,8.42,0.34,2.86,4403.0,0
2022-05-23,20,Sydney,ST0495,100,43,29.45,0.25,7.36,4900.33,1
2018-05-13,13,San Francisco,ST0309,22,60,15.83,0.27,4.27,4273.81,0
2024-11-09,23,Denver,ST0328,100,48,26.98,0.23,6.21,4191.73,0
2019-03-03,13,Amsterdam,ST0073,22,58,25.79,0.3,7.74,5064.81,0
2018-11-15,13,Denver,ST0178,22,29,21.99,0.08,1.76,5684.7,0
2019-11-19,20,Tokyo,ST0454,7,69,18.38,0.31,5.7,6089.26,1
2025-12-13,11,Osaka,ST0328,150,60,25.21,0.11,2.77,5067.26,0
2021-10-07,22,Rome,ST0006,22,32,27.67,0.1,2.77,4303.3,0
2020-05-08,18,Denver,ST0355,7,45,19.82,0.28,5.55,5204.72,1
2021-12-06,22,Boston,ST0403,7,42,26.05,0.19,4.95,6071.12,0
2018-01-06,13,New York,ST0198,50,87,28.61,0.12,3.43,5558.5,0
2022-09-15,18,San Francisco,ST0453,50,62,31.56,0.24,7.57,4690.12,1
2023-07-13,22,Berlin,ST0180,100,45,26.83,0.08,2.15,5270.81,0
2022-03-18,14,Houston,ST0425,50,78,30.48,0.24,7.31,5145.06,0
2024-06-25,13,Tokyo,ST0389,150,77,37.2,0.25,9.3,5703.99,0
2020-07-12,15,San Francisco,ST0232,7,29,21.68,0.25,5.42,4689.75,0
2018-05-17,20,Miami,ST0011,22,51,19.13,0.26,4.97,5408.28,1
2020-12-05,18,Houston,ST0038,22,68,20.07,0.25,5.02,4355.15,1
2019-11-28,12,Berlin,ST0083,150,32,17.13,0.18,3.08,4701.44,0
2018-11-04,22,Oslo,ST0483,7,38,14.63,0.3,4.39,4579.98,0
2021-10-16,17,Dublin,ST0315,50,53,25.36,0.3,7.61,5180.93,1
2025-11-25,13,Los Angeles,ST0221,150,88,29.53,0.21,6.2,5360.09,0
2019-11-07,19,Dublin,ST0456,50,52,36.7,0.2,7.34,4867.92,1
2019-10-06,18,New York,ST0052,22,66,18.39,0.08,1.47,4639.99,1
2020-04-21,9,Seattle,ST0210,150,36,24.83,0.16,3.97,4065.92,0
2024-03-19,18,Singapore,ST0474,150,62,16.97,0.28,4.75,5336.51,1
2024-01-22,22,Boston,ST0339,22,69,37.29,0.2,7.46,5143.95,0
2021-05-03,15,Denver,ST0050,7,45,31.06,0.13,4.04,4493.73,0
2022-05-29,23,Helsinki,ST0282,50,65,23.98,0.28,6.72,5226.55,0
2019-09-22,23,New York,ST0185,7,46,28.65,0.4,11.46,5373.64,0
2022-10-18,18,Chicago,ST0151,150,59,23.25,0.39,9.07,5043.05,1
2025-01-04,16,Dublin,ST0246,11,28,26.85,0.28,7.52,4678.71,0
2019-02-02,20,Los Angeles,ST0106,11,14,20.6,0.25,5.15,5836.08,1
2025-02-27,14,Miami,ST0042,50,19,15.8,0.13,2.05,5511.54,0
2019-04-19,23,Miami,ST0402,50,51,30.23,0.23,6.95,5033.35,0
2023-04-13,16,Amsterdam,ST0459,150,38,14.82,0.24,3.56,4859.12,0
2020-12-21,21,Chicago,ST0329,100,46,22.71,0.16,3.63,5046.9,1
2022-05-07,21,San Francisco,ST0190,50,22,21.08,0.24,5.06,4645.28,1
2022-02-22,15,San Francisco,ST0229,7,49,18.21,0.24,4.37,4425.17,0
2020-12-14,23,Rome,ST0239,22,91,24.62,0.26,6.4,4695.09,0
2020-07-15,23,Boston,ST0289,7,19,22.68,0.16,3.63,4947.24,0
2019-09-12,12,Sydney,ST0357,150,61,21.14,0.26,5.5,4652.49,0
2019-02-01,17,Chicago,ST0343,22,47,19.83,0.23,4.56,5684.49,1
2024-01-27,14,Madrid,ST0498,100,68,33.65,0.16,5.38,4187.07,0
2020-07-20,19,Oslo,ST0032,50,34,31.42,0.22,6.91,4604.59,1
2023-11-11,12,Madrid,ST0495,100,66,23.06,0.22,5.07,5310.16,0
2025-09-15,15,Amsterdam,ST0294,11,44,23.2,0.27,6.26,5188.16,0
2023-05-05,16,Miami,ST0041,50,46,21.66,0.12,2.6,5035.44,0
2018-05-23,23,Stockholm,ST0293,100,27,17.37,0.16,2.78,5391.8,0
2024-05-29,20,Osaka,ST0318,11,41,18.33,0.23,4.22,4191.01,1
2019-05-08,18,Sydney,ST0230,11,62,19.18,0.11,2.11,5726.45,1
2019-11-16,14,Seattle,ST0414,11,67,25.27,0.21,5.31,5100.29,0
2019-06-01,13,New York,ST0217,7,47,21.73,0.13,2.83,5015.67,0
2025-08-30,16,Madrid,ST0104,150,41,16.87,0.33,5.57,5325.83,0
2019-08-29,22,Dublin,ST0133,22,38,13.91,0.36,5.01,4965.11,0
2018-10-02,14,Chicago,ST0199,100,53,30.2,0.22,6.64,5540.07,0
2022-06-16,23,Oslo,ST0167,22,23,17.39,0.29,5.04,3673.26,0
2023-10-30,17,Rome,ST0470,7,16,17.54,0.2,3.51,4731.03,1
2025-11-08,15,Dublin,ST0301,100,23,32.22,0.35,11.28,4347.85,0
2022-09-15,23,Houston,ST0213,11,37,23.09,0.22,5.08,4722.47,0
2019-08-31,22,Helsinki,ST0302,100,47,21.26,0.13,2.76,4578.23,0
2019-02-15,9,Houston,ST0289,7,45,17.42,0.2,3.48,5434.72,0
2021-03-17,23,Oslo,ST0451,22,44,22.84,0.35,8.0,5311.76,0
2022-08-11,16,Boston,ST0197,150,16,21.89,0.28,6.13,4591.73,0
2023-06-12,19,Helsinki,ST0312,50,37,21.52,0.08,1.72,4855.19,1
2018-06-03,22,San Francisco,ST0142,50,32,22.1,0.17,3.76,5208.63,0
2019-08-13,16,Dublin,ST0312,150,26,27.78,0.29,8.06,4628.68,0
2025-10-12,20,Berlin,ST0020,50,55,27.81,0.1,2.78,5514.55,1
2021-09-19,15,Seoul,ST0122,7,37,35.63,0.24,8.55,4749.36,0
2023-05-01,6,Boston,ST0460,22,72,19.91,0.15,2.99,4533.98,0
2018-03-24,23,London,ST0419,22,60,24.41,0.24,5.86,4757.45,0
2021-06-27,18,Boston,ST0432,50,46,28.36,0.29,8.23,5220.44,1
2025-10-22,16,Osaka,ST0051,11,59,24.62,0.14,3.45,4716.84,0
2019-07-05,18,Miami,ST0499,150,63,24.64,0.14,3.45,4986.94,1
2022-12-20,18,Sydney,ST0423,22,48,28.36,0.29,8.22,4676.33,1
2021-01-08,14,Singapore,ST0214,100,24,24.37,0.32,7.8,4719.96,0
2025-03-29,16,Chicago,ST0097,50,74,29.41,0.25,7.35,4342.17,0
2020-05-15,21,Madrid,ST0380,50,26,15.45,0.2,3.09,4688.9,1
2023-10-17,16,Paris,ST0421,7,16,24.71,0.3,7.41,3945.19,0
2023-10-12,22,San Francisco,ST0034,22,28,25.64,0.22,5.64,5056.97,0
2025-12-16,17,Stockholm,ST0207,11,69,20.08,0.26,5.22,5470.99,1
2023-11-18,21,Helsinki,ST0015,11,91,26.28,0.29,7.62,4972.06,1
2020-02-29,23,Seattle,ST0429,7,44,21.34,0.31,6.62,4799.58,0
2020-10-18,10,New York,ST0234,7,34,25.18,0.32,8.06,4856.27,0
2022-01-16,23,Seoul,ST0102,22,17,17.82,0.2,3.56,4974.02,0
2022-02-17,18,Rome,ST0259,50,58,22.74,0.23,5.23,4928.38,1
2025-02-15,13,Houston,ST0349,7,42,22.32,0.21,4.69,4865.17,0
2020-09-17,18,Paris,ST0251,100,36,28.68,0.14,4.02,4614.25,1
2023-01-02,23,San Francisco,ST0492,50,24,14.11,0.27,3.81,3977.88,0
2024-07-31,16,Oslo,ST0180,22,87,20.72,0.08,1.66,4153.27,0
2019-11-01,22,Boston,ST0384,150,67,23.48,0.27,6.34,5729.04,0
2019-01-06,23,Miami,ST0015,50,40,11.29,0.16,1.81,4791.77,0
2018-07-23,16,San Francisco,ST0438,100,41,28.51,0.31,8.84,4848.22,0
2020-05-27,23,Denver,ST0332,11,52,24.56,0.28,6.88,5094.38,0
2025-08-07,23,Seattle,ST0138,150,16,17.34,0.21,3.64,5249.1,0
2022-08-05,23,Stockholm,ST0011,150,44,16.17,0.28,4.53,5402.15,0
2018-02-06,8,Amsterdam,ST0467,11,44,15.33,0.17,2.61,4269.91,0
2025-04-05,22,San Francisco,ST0308,7,47,17.21,0.28,4.82,4291.95,0
2020-07-05,19,Boston,ST0312,22,28,19.53,0.26,5.08,5218.85,1
2025-12-29,23,Seoul,ST0330,22,43,24.69,0.19,4.69,5149.76,0
2022-10-02,20,Berlin,ST0437,22,43,14.14,0.24,3.39,5138.85,1
2023-02-24,14,Boston,ST0112,50,19,27.66,0.25,6.91,4776.1,0
2021-05-22,12,Osaka,ST0267,100,28,27.87,0.23,6.41,4576.2,0
2022-06-15,20,Helsinki,ST0053,7,28,28.86,0.31,8.95,4782.17,1
2023-09-27,14,Osaka,ST0495,22,10,11.79,0.13,1.53,4894.76,0
2024-04-18,16,Tokyo,ST0305,100,18,18.75,0.26,4.88,5158.94,0
2021-03-03,8,Miami,ST0351,7,42,16.12,0.28,4.51,5116.57,0
2023-05-28,13,Chicago,ST0173,22,29,19.17,0.08,1.53,5004.68,0
2025-03-08,16,London,ST0442,22,64,20.19,0.18,3.63,4147.49,0
2020-12-05,12,Tokyo,ST0365,150,21,25.5,0.17,4.33,4904.09,0
2021-05-08,16,Seattle,ST0077,100,19,19.44,0.26,5.05,4293.87,0
2020-09-11,22,New York,ST0413,100,28,18.95,0.26,4.93,4684.06,0
2022-07-14,18,Osaka,ST0164,150,38,23.21,0.08,1.86,4037.99,1
2019-07-28,21,Singapore,ST0014,150,65,21.25,0.2,4.25,5152.35,1
2023-07-31,21,Miami,ST0133,50,10,14.77,0.2,2.95,5330.65,1
2022-07-16,23,Berlin,ST0378,7,40,15.77,0.25,3.94,5683.56,0
2024-07-16,18,Seoul,ST0293,11,26,25.91,0.27,7.0,4450.6,1
2021-11-06,19,Singapore,ST0366,11,64,31.59,0.22,6.95,4827.32,1
2025-09-12,23,Oslo,ST0327,50,20,22.59,0.12,2.71,5583.06,0
2025-07-14,16,Paris,ST0260,22,70,28.86,0.13,3.75,5647.74,0
2019-11-28,23,Osaka,ST0449,100,62,21.63,0.2,4.33,5119.24,0
2020-01-12,14,Miami,ST0050,50,78,28.08,0.08,2.25,5062.0,0
2019-06-09,16,Singapore,ST0133,150,43,21.32,0.28,5.97,5465.11,0
2024-04-08,19,Sydney,ST0468,11,38,22.35,0.22,4.92,4568.2,1
2025-08-16,20,London,ST0336,7,54,32.18,0.31,9.98,4685.89,1
2020-06-29,22,Paris,ST0115,150,25,24.48,0.18,4.41,4526.29,0
2021-06-11,19,Madrid,ST0404,22,10,10.45,0.21,2.19,4963.0,1
2022-03-03,16,Boston,ST0300,22,13,15.47,0.25,3.87,5172.77,0
2023-03-15,17,Houston,ST0241,7,68,28.15,0.17,4.78,4812.34,1
2025-02-11,10,Helsinki,ST0298,100,42,28.6,0.27,7.72,5515.41,0
2018-10-19,16,Amsterdam,ST0456,11,71,25.55,0.32,8.18,4911.29,0
2023-08-12,21,Houston,ST0445,150,74,25.91,0.24,6.22,5668.08,1
2022-04-13,17,Stockholm,ST0153,50,18,30.88,0.19,5.87,5042.88,1
2018-08-10,23,Phoenix,ST0071,11,32,16.8,0.24,4.03,4130.66,0
2021-11-04,16,Madrid,ST0292,50,49,22.53,0.11,2.48,5707.21,0
2019-08-10,18,London,ST0442,150,73,25.46,0.16,4.07,5096.43,1
2020-01-09,16,Sydney,ST0042,50,21,27.87,0.18,5.02,4011.34,0
2021-09-24,23,Tokyo,ST0091,22,34,19.04,0.1,1.9,5906.63,0
2025-02-11,11,New York,ST0003,50,46,28.08,0.25,7.02,4802.51,0
2021-01-25,9,Seattle,ST0390,11,28,22.3,0.16,3.57,4870.88,0
2024-06-18,21,Sydney,ST0082,50,64,19.55,0.37,7.23,5381.94,1
2018-12-27,17,Phoenix,ST0315,50,66,37.75,0.12,4.53,4878.36,1
2025-02-07,6,Madrid,ST0207,50,48,25.59,0.22,5.63,4395.08,0
2023-05-10,7,Berlin,ST0003,7,52,31.52,0.18,5.67,4986.1,0
2023-12-27,10,Seattle,ST0375,22,54,22.51,0.17,3.83,4409.87,0
2018-02-27,16,London,ST0388,100,52,17.68,0.19,3.36,4869.98,0
2020-02-20,12,Los Angeles,ST0347,7,80,23.33,0.17,3.97,4344.18,0
2025-01-10,23,Singapore,ST0128,11,56,20.04,0.3,6.01,5140.5,0
2025-10-11,19,Paris,ST0160,11,38,18.81,0.24,4.52,4682.71,1
2019-02-25,23,Berlin,ST0258,100,19,27.96,0.21,5.87,5221.39,0
2021-06-07,22,San Francisco,ST0034,7,32,26.16,0.08,2.09,4684.65,0
2021-05-06,13,Miami,ST0234,150,19,19.21,0.25,4.8,5188.15,0
2023-11-02,19,Dublin,ST0269,22,31,23.57,0.23,5.42,5442.29,1
2022-11-12,21,Osaka,ST0069,22,45,18.91,0.17,3.22,4720.76,1
2023-07-01,16,Paris,ST0385,11,50,27.58,0.22,6.07,4938.37,0
2019-11-07,18,Berlin,ST0010,11,34,17.45,0.1,1.75,4582.24,1
2020-07-07,20,Singapore,ST0068,11,30,20.41,0.25,5.1,5241.99,1
2018-03-31,12,Helsinki,ST0259,11,64,31.32,0.14,4.38,4453.35,0
2019-05-20,23,Paris,ST0365,150,42,11.94,0.12,1.43,4883.08,0
2018-06-03,12,Berlin,ST0449,150,36,22.48,0.32,7.19,4684.7,0
2020-11-13,23,Sydney,ST0274,100,73,33.93,0.24,8.14,4114.08,0
2018-07-19,20,Dublin,ST0025,150,65,25.39,0.34,8.63,5431.5,1
2019-03-19,20,Tokyo,ST0429,7,66,27.59,0.08,2.21,4760.78,1
2018-07-17,23,Seoul,ST0060,50,28,20.24,0.15,3.04,5932.93,0
2022-12-25,23,Berlin,ST0064,100,27,21.98,0.17,3.74,5355.38,0
2020-11-01,20,Amsterdam,ST0360,11,61,26.98,0.43,11.6,4493.96,1
2020-04-21,9,Seoul,ST0352,150,37,14.6,0.12,1.75,4237.74,0
2018-02-08,13,Miami,ST0216,150,25,23.59,0.18,4.25,4764.61,0
2019-02-18,22,Osaka,ST0267,22,29,20.16,0.25,5.04,4049.85,0
2024-12-25,6,Dublin,ST0359,11,51,26.58,0.36,9.57,4805.37,0
2022-09-12,22,Houston,ST0262,150,41,24.41,0.34,8.3,3975.63,0
2024-12-05,20,Houston,ST0145,7,87,29.85,0.34,10.15,4704.79,1
2019-03-12,17,Amsterdam,ST0102,100,45,12.31,0.14,1.72,4340.81,1
2020-03-29,22,Sydney,ST0135,100,62,27.06,0.28,7.58,4966.17,0
2020-04-06,23,Paris,ST0361,50,45,23.69,0.2,4.74,5396.98,0
2021-04-24,15,San Francisco,ST0021,100,64,20.02,0.14,2.8,5223.79,0
2023-07-27,17,Seattle,ST0353,50,35,26.65,0.18,4.8,4846.5,1
2021-09-16,23,Denver,ST0002,7,75,34.86,0.2,6.97,5714.8,0
2025-07-14,13,Chicago,ST0465,7,26,9.37,0.34,3.19,4365.48,0
2024-06-09,17,Osaka,ST0253,11,26,24.6,0.19,4.67,4285.97,1
2019-01-04,20,Sydney,ST0262,7,16,15.73,0.08,1.26,4250.95,1
2019-02-19,18,Boston,ST0330,11,10,11.79,0.22,2.59,4635.37,1
2023-02-14,23,Miami,ST0136,50,81,23.38,0.26,6.08,5428.16,0
2018-07-25,15,Houston,ST0417,11,15,19.74,0.21,4.15,4661.07,0
2018-06-11,20,Miami,ST0185,150,29,15.72,0.23,3.62,5155.87,1
2021-07-04,12,Madrid,ST0379,7,63,16.71,0.18,3.01,4677.83,0
2019-01-25,14,Sydney,ST0456,7,33,31.32,0.16,5.01,6125.87,0
2018-02-09,20,Phoenix,ST0340,150,46,25.9,0.4,10.36,4506.81,1
2019-11-30,12,London,ST0184,50,29,21.64,0.1,2.16,4837.73,0
2024-12-21,23,Boston,ST0450,150,48,22.3,0.18,4.01,5498.44,0
2019-01-16,13,Paris,ST0418,22,81,37.39,0.24,8.97,4903.79,0
2020-01-20,23,Houston,ST0206,50,66,21.89,0.18,3.94,4386.39,0
2023-02-13,20,Boston,ST0428,50,58,18.21,0.19,3.46,4299.21,1
2025-09-26,13,Amsterdam,ST0410,50,56,21.05,0.2,4.21,4030.55,0
2025-04-11,18,San Francisco,ST0058,11,44,19.64,0.21,4.12,5028.69,1
2025-10-22,13,Singapore,ST0031,11,15,28.83,0.18,5.19,4826.93,0
2019-03-01,23,Madrid,ST0467,100,115,25.58,0.25,6.39,4708.53,0
2023-06-01,15,Helsinki,ST0348,50,30,15.97,0.22,3.51,4126.64,0
2020-01-13,22,Dublin,ST0195,22,46,25.63,0.19,4.87,4858.93,0
2024-11-09,19,Los Angeles,ST0442,150,21,18.73,0.16,3.0,4509.64,1
2019-06-20,7,Amsterdam,ST0472,50,71,23.09,0.3,6.93,5266.75,0
2019-04-08,11,Madrid,ST0226,7,23,33.56,0.34,11.41,4838.49,0
2018-09-17,19,Boston,ST0336,22,32,24.0,0.17,4.08,3959.83,1
2018-02-20,11,Seoul,ST0445,150,45,17.74,0.22,3.9,4253.65,0
2023-11-20,14,Sydney,ST0381,100,62,26.68,0.22,5.87,5326.19,0
2024-05-03,20,Denver,ST0490,150,73,24.46,0.19,4.65,4347.29,1
2021-10-17,15,Stockholm,ST0268,150,64,32.18,0.29,9.33,4031.62,0
2025-11-09,23,Dublin,ST0049,50,10,23.69,0.19,4.5,5406.03,0
2025-06-03,11,Singapore,ST0128,50,68,18.84,0.17,3.2,4296.29,0
2021-11-17,9,Osaka,ST0347,150,46,32.55,0.41,13.35,4858.78,0
2022-04-26,23,Phoenix,ST0430,100,49,26.37,0.2,5.27,5163.04,0
2024-11-15,20,New York,ST0006,150,33,21.57,0.22,4.75,5399.49,1
2019-10-05,12,Stockholm,ST0435,50,43,32.72,0.3,9.82,5545.47,0
2023-07-24,18,San Francisco,ST0039,50,51,29.13,0.33,9.61,4000.72,1
2021-08-06,11,Denver,ST0170,22,71,25.14,0.17,4.27,4193.46,0
2018-07-26,15,Stockholm,ST0115,100,16,30.38,0.22,6.68,4892.53,0
2025-03-20,20,Berlin,ST0207,11,64,30.41,0.3,9.12,4706.21,1
2018-11-19,16,Rome,ST0228,100,60,22.56,0.22,4.96,5109.63,0
2023-01-10,21,Chicago,ST0439,50,10,22.77,0.2,4.55,5364.82,1
2023-01-06,21,London,ST0061,50,77,34.01,0.31,10.54,5777.86,1
2025-04-30,19,Los Angeles,ST0053,50,45,27.76,0.27,7.5,4836.52,1
2022-08-16,20,New York,ST0286,100,44,19.01,0.31,5.89,5003.64,1
2018-01-01,23,Chicago,ST0406,100,12,16.66,0.22,3.66,5595.31,0
2024-12-10,19,Tokyo,ST0156,100,51,18.48,0.14,2.59,5115.19,1
2024-04-22,11,Seattle,ST0336,150,34,24.58,0.15,3.69,5621.02,0
2023-02-12,23,London,ST0187,7,13,14.9,0.08,1.19,4628.3,0
2020-07-02,21,Rome,ST0170,100,36,24.62,0.11,2.71,5417.48,1
2024-12-13,15,Dublin,ST0243,150,45,22.94,0.13,2.98,4315.2,0
2025-05-15,22,Paris,ST0367,50,52,29.49,0.24,7.08,5129.46,0
2019-04-13,9,Houston,ST0389,150,39,22.54,0.36,8.12,5113.65,0
2020-06-27,23,Los Angeles,ST0175,22,56,21.16,0.23,4.87,5162.77,0
2025-02-08,13,Miami,ST0281,100,37,21.41,0.33,7.07,3805.27,0
2022-03-12,23,Seoul,ST0055,7,26,14.26,0.3,4.28,5382.99,0
2019-11-04,23,Amsterdam,ST0072,150,61,35.62,0.26,9.26,5024.24,0
2022-08-04,19,Houston,ST0131,100,69,22.38,0.17,3.81,4815.05,1
2020-03-13,7,Seattle,ST0062,50,47,14.21,0.22,3.13,5129.48,0
2020-06-02,15,Rome,ST0423,11,78,20.06,0.3,6.02,5217.8,0
2021-10-16,9,Houston,ST0388,50,99,29.56,0.16,4.73,4094.7,0
2018-07-10,16,Tokyo,ST0429,150,42,23.55,0.2,4.71,5230.83,0
2024-08-08,16,Houston,ST0396,50,10,18.45,0.08,1.48,5070.7,0
2023-02-17,13,Osaka,ST0302,100,48,30.33,0.15,4.55,5411.95,0
2019-07-06,15,Amsterdam,ST0003,100,80,25.77,0.16,4.12,5246.72,0
2018-07-18,15,Oslo,ST0479,50,28,18.97,0.22,4.17,5546.97,0
2024-07-24,8,Amsterdam,ST0474,100,45,26.52,0.23,6.1,5421.03,0
2019-12-27,17,Seoul,ST0297,11,41,25.88,0.23,5.95,4748.32,1
2019-06-10,20,Houston,ST0199,150,31,18.66,0.18,3.36,5651.19,1
2024-09-25,1,Dublin,ST0452,22,52,24.41,0.1,2.44,4772.51,0
2023-08-27,20,Berlin,ST0215,100,56,11.46,0.32,3.67,4576.98,1
2025-10-07,21,Sydney,ST0128,22,59,20.7,0.27,5.59,4810.04,1
2022-06-18,7,London,ST0497,22,68,22.28,0.16,3.57,4527.61,0
2023-01-29,19,Phoenix,ST0071,50,43,25.9,0.13,3.37,4612.41,1
2024-10-03,17,Seoul,ST0454,150,82,27.27,0.3,8.18,4968.36,1
2023-09-30,15,Miami,ST0432,150,40,21.96,0.26,5.71,5575.14,0
2024-02-22,19,London,ST0365,150,68,21.34,0.19,4.05,4603.19,1
2024-03-17,19,Tokyo,ST0112,11,37,26.09,0.15,3.91,5005.87,1
2020-05-08,21,Dublin,ST0366,22,10,29.81,0.2,5.96,4026.71,1
2025-09-13,18,Paris,ST0472,150,45,22.99,0.29,6.67,5325.68,1
2019-06-28,19,Seoul,ST0333,11,54,23.96,0.34,8.15,4236.23,1
2023-08-26,18,Oslo,ST0356,150,46,27.59,0.16,4.41,4098.51,1
2021-08-13,18,Seoul,ST0060,22,50,31.45,0.13,4.09,5563.14,1
2024-04-22,23,Amsterdam,ST0299,100,37,15.99,0.19,3.04,5030.94,0
2025-06-25,20,Seoul,ST0214,150,33,29.74,0.14,4.16,4149.34,1
2023-12-27,23,Miami,ST0450,50,10,18.18,0.44,8.0,5026.7,0
2018-02-22,12,Stockholm,ST0055,7,43,22.91,0.23,5.27,5162.76,0
2022-04-10,12,Phoenix,ST0028,150,78,28.59,0.27,7.72,4540.27,0
2018-08-20,23,Seattle,ST0137,11,39,24.07,0.15,3.61,4557.81,0
2021-03-19,21,Osaka,ST0129,11,36,18.05,0.17,3.07,5341.68,1
2018-09-12,14,Seoul,ST0402,22,42,23.12,0.09,2.08,4136.9,0
2020-04-15,19,Sydney,ST0278,7,30,26.88,0.29,7.8,5347.12,1
2022-01-09,23,Rome,ST0053,100,43,26.4,0.18,4.75,6291.8,0
2025-07-29,23,Singapore,ST0288,11,45,25.33,0.32,8.11,4987.76,0
2025-04-04,14,Oslo,ST0200,11,62,25.83,0.23,5.94,4466.19,0
2023-09-24,9,Seoul,ST0148,150,49,28.4,0.2,5.68,5511.83,0
2025-06-14,14,New York,ST0475,50,23,20.42,0.21,4.29,5246.68,0
2022-05-07,14,Madrid,ST0490,150,72,36.47,0.22,8.02,5550.75,0
2021-07-04,12,Oslo,ST0028,7,66,31.16,0.28,8.72,4856.84,0
2020-10-26,3,Seattle,ST0318,50,32,18.71,0.15,2.81,4695.96,0
2020-07-12,15,Tokyo,ST0361,150,28,16.07,0.17,2.73,5425.01,0
2025-04-06,14,Paris,ST0387,100,34,19.8,0.24,4.75,5087.31,0
2024-02-17,2,Singapore,ST0309,11,65,32.98,0.15,4.95,4185.78,0
2020-03-03,15,Miami,ST0230,11,29,22.6,0.08,1.81,4331.43,0
2025-08-28,23,Chicago,ST0096,11,26,27.34,0.24,6.56,4164.71,0
2023-10-06,21,Houston,ST0194,7,42,20.76,0.24,4.98,5240.37,1
2022-10-22,21,Boston,ST0285,22,68,28.2,0.12,3.38,4795.98,1
2019-06-17,23,San Francisco,ST0300,22,59,36.93,0.32,11.82,5228.61,0
2018-01-24,19,London,ST0239,150,44,14.59,0.22,3.21,5543.7,1
2019-09-27,15,New York,ST0079,22,53,28.62,0.16,4.58,4688.82,0
2024-09-10,12,New York,ST0397,150,28,14.92,0.16,2.39,5509.42,0
2024-11-26,13,Osaka,ST0155,50,47,21.13,0.3,6.34,5500.08,0
2024-06-03,22,Oslo,ST0184,7,51,22.96,0.14,3.22,6003.62,0
2025-12-08,14,London,ST0270,11,58,30.26,0.18,5.45,5420.04,0
2020-01-24,21,Stockholm,ST0035,100,79,25.13,0.13,3.27,4767.79,1
2019-10-15,19,Madrid,ST0279,100,46,21.55,0.09,1.94,5201.45,1
2022-07-11,23,Chicago,ST0179,11,54,27.53,0.26,7.16,5268.63,0
2020-05-23,22,Osaka,ST0170,22,52,22.68,0.16,3.63,4906.22,0
2022-01-17,19,Miami,ST0112,100,38,24.13,0.25,6.03,5393.12,1
2023-12-13,23,Amsterdam,ST0288,150,46,16.98,0.2,3.4,5049.96,0
2018-02-06,8,Houston,ST0343,22,72,27.35,0.25,6.84,5452.17,0
2022-12-31,14,Denver,ST0464,150,56,24.17,0.21,5.08,4490.59,0
2024-11-18,23,Dublin,ST0125,7,37,25.94,0.09,2.33,5653.74,0
2025-08-27,23,London,ST0196,7,46,22.39,0.25,5.6,6193.94,0
2022-04-30,9,Boston,ST0277,150,60,20.64,0.22,4.54,4638.63,0
2021-03-04,15,Los Angeles,ST0467,100,44,17.61,0.29,5.11,3973.36,0
2022-03-16,20,Stockholm,ST0412,100,38,16.71,0.23,3.84,4188.35,1
2022-12-31,18,Amsterdam,ST0023,22,16,22.23,0.16,3.56,4723.41,1
2025-04-22,19,Seattle,ST0165,100,29,21.19,0.11,2.33,5280.2,1
2018-12-04,23,Houston,ST0086,100,100,30.46,0.28,8.53,4191.51,0
2023-12-25,23,Los Angeles,ST0321,7,60,22.78,0.31,7.06,4923.88,0
2020-05-13,15,Osaka,ST0323,11,54,19.16,0.29,5.56,4348.66,0
2025-09-08,12,Madrid,ST0428,7,26,24.92,0.18,4.49,4165.67,0
